DATE,STORAGE
2019-10-26,"285,092"
2019-10-27,"283,890"
2019-10-28,"283,022"
2019-10-29,"282,238"
2019-10-30,"280,879"
2019-10-31,"279,811"
2019-11-01,"278,664"
2019-11-02,"277,458"
2019-11-03,"276,316"
2019-11-04,"275,116"
2019-11-05,"273,960"
2019-11-06,"272,746"
2019-11-07,"271,495"
2019-11-08,"270,189"
2019-11-09,"268,882"
2019-11-10,"267,518"
2019-11-11,"266,259"
2019-11-12,"267,579"
2019-11-13,"267,859"
2019-11-14,"266,538"
2019-11-15,"265,062"
2019-11-16,"263,710"
2019-11-17,"262,400"
2019-11-18,"261,233"
2019-11-19,"260,147"
2019-11-20,"259,143"
2019-11-21,"258,219"
2019-11-22,"257,121"
2019-11-23,"256,318"
2019-11-24,"255,283"
2019-11-25,"254,328"
2019-11-26,"253,549"
2019-11-27,"252,986"
2019-11-28,"252,520"
2019-11-29,"251,977"
2019-11-30,"251,454"
2019-12-01,"250,816"
2019-12-02,"250,237"
2019-12-03,"249,658"
2019-12-04,"249,292"
2019-12-05,"248,599"
2019-12-06,"248,080"
2019-12-07,"247,600"
2019-12-08,"246,948"
2019-12-09,"246,411"
2019-12-10,"245,857"
2019-12-11,"245,188"
2019-12-12,"244,425"
2019-12-13,"246,565"
2019-12-14,"245,914"
2019-12-15,"245,322"
2019-12-16,"247,734"
2019-12-17,"250,160"
2019-12-18,"251,706"
2019-12-19,"252,113"
2019-12-20,"254,854"
2019-12-21,"257,905"
2019-12-22,"258,121"
2019-12-23,"257,866"
2019-12-24,"257,356"
2019-12-25,"256,925"
2019-12-26,"256,534"
2019-12-27,"256,162"
2019-12-28,"255,712"
2019-12-29,"255,459"
2019-12-30,"254,737"
2019-12-31,"254,308"
2020-01-01,"253,647"
2020-01-02,"253,122"
2020-01-03,"252,656"
2020-01-04,"251,842"
2020-01-05,"251,203"
2020-01-06,"250,797"
2020-01-07,"249,716"
2020-01-08,"248,099"
2020-01-09,"246,929"
2020-01-10,"245,780"
2020-01-11,"244,368"
2020-01-12,"243,188"
2020-01-13,"242,125"
2020-01-14,"240,950"
2020-01-15,"239,779"
2020-01-16,"238,818"
2020-01-17,"237,615"
2020-01-18,"236,659"
2020-01-19,"235,798"
2020-01-20,"234,678"
2020-01-21,"233,412"
2020-01-22,"234,305"
2020-01-23,"233,003"
2020-01-24,"231,705"
2020-01-25,"230,576"
2020-01-26,"229,267"
2020-01-27,"228,384"
2020-01-28,"227,503"
2020-01-29,"229,599"
2020-01-30,"232,613"
2020-01-31,"233,263"
2020-02-01,"232,502"
2020-02-02,"231,575"
2020-02-03,"230,854"
2020-02-04,"232,483"
2020-02-05,"234,846"
2020-02-06,"235,724"
2020-02-07,"238,010"
2020-02-08,"237,203"
2020-02-09,"236,603"
2020-02-10,"236,004"
2020-02-11,"238,066"
2020-02-12,"241,102"
2020-02-13,"243,549"
2020-02-14,"244,711"
2020-02-15,"244,368"
2020-02-16,"243,853"
2020-02-17,"243,568"
2020-02-18,"245,971"
2020-02-19,"249,003"
2020-02-20,"251,222"
2020-02-21,"252,889"
2020-02-22,"252,986"
2020-02-23,"252,229"
2020-02-24,"251,822"
2020-02-25,"253,997"
2020-02-26,"255,712"
2020-02-27,"255,107"
2020-02-28,"254,523"
2020-02-29,"253,666"
2020-03-01,"252,811"
2020-03-02,"252,016"
2020-03-03,"254,036"
2020-03-04,"257,199"
2020-03-05,"258,730"
2020-03-06,"259,615"
2020-03-07,"258,730"
2020-03-08,"257,846"
2020-03-09,"257,043"
2020-03-10,"259,359"
2020-03-11,"262,559"
2020-03-12,"265,580"
2020-03-13,"268,621"
2020-03-14,"269,867"
2020-03-15,"270,410"
2020-03-16,"270,249"
2020-03-17,"272,080"
2020-03-18,"275,543"
2020-03-19,"276,968"
2020-03-20,"276,316"
2020-03-21,"275,929"
2020-03-22,"275,482"
2020-03-23,"275,238"
2020-03-24,"277,805"
2020-03-25,"281,455"
2020-03-26,"283,973"
2020-03-27,"284,159"
2020-03-28,"283,828"
2020-03-29,"283,394"
2020-03-30,"282,857"
2020-03-31,"285,424"
2020-04-01,"288,526"
2020-04-02,"289,886"
2020-04-03,"289,949"
2020-04-04,"289,404"
2020-04-05,"288,735"
2020-04-06,"288,840"
2020-04-07,"290,305"
2020-04-08,"293,924"
2020-04-09,"294,156"
2020-04-10,"293,987"
2020-04-11,"293,840"
2020-04-12,"293,502"
2020-04-13,"295,595"
2020-04-14,"298,848"
2020-04-15,"300,450"
2020-04-16,"299,595"
2020-04-17,"298,698"
2020-04-18,"297,782"
2020-04-19,"296,826"
2020-04-20,"295,786"
2020-04-21,"296,337"
2020-04-22,"297,719"
2020-04-23,"298,570"
2020-04-24,"297,463"
2020-04-25,"295,913"
2020-04-26,"294,368"
2020-04-27,"292,701"
2020-04-28,"293,713"
2020-04-29,"295,362"
2020-04-30,"295,172"
2020-05-01,"294,283"
2020-05-02,"293,122"
2020-05-03,"291,901"
2020-05-04,"290,871"
2020-05-05,"291,501"
2020-05-06,"294,241"
2020-05-07,"295,023"
2020-05-08,"295,744"
2020-05-09,"294,875"
2020-05-10,"293,586"
2020-05-11,"292,322"
2020-05-12,"292,954"
2020-05-13,"293,628"
2020-05-14,"294,854"
2020-05-15,"295,998"
2020-05-16,"295,002"
2020-05-17,"293,650"
2020-05-18,"292,301"
2020-05-19,"293,502"
2020-05-20,"295,659"
2020-05-21,"297,187"
2020-05-22,"297,123"
2020-05-23,"296,104"
2020-05-24,"294,939"
2020-05-25,"295,998"
2020-05-26,"298,357"
2020-05-27,"299,958"
2020-05-28,"301,220"
2020-05-29,"301,456"
2020-05-30,"300,514"
2020-05-31,"299,488"
2020-06-01,"298,315"
2020-06-02,"300,236"
2020-06-03,"302,894"
2020-06-04,"304,423"
2020-06-05,"305,091"
2020-06-06,"304,142"
2020-06-07,"302,894"
2020-06-08,"301,863"
2020-06-09,"303,367"
2020-06-10,"305,113"
2020-06-11,"306,129"
2020-06-12,"306,518"
2020-06-13,"305,653"
2020-06-14,"304,595"
2020-06-15,"303,432"
2020-06-16,"304,595"
2020-06-17,"305,999"
2020-06-18,"306,908"
2020-06-19,"307,385"
2020-06-20,"307,038"
2020-06-21,"305,999"
2020-06-22,"304,854"
2020-06-23,"303,583"
2020-06-24,"304,595"
2020-06-25,"306,345"
2020-06-26,"306,800"
2020-06-27,"305,675"
2020-06-28,"304,574"
2020-06-29,"303,690"
2020-06-30,"304,229"
2020-07-01,"306,085"
2020-07-02,"307,038"
2020-07-03,"307,450"
2020-07-04,"306,648"
2020-07-05,"305,545"
2020-07-06,"304,401"
2020-07-07,"305,091"
2020-07-08,"305,891"
2020-07-09,"306,129"
2020-07-10,"306,172"
2020-07-11,"305,113"
2020-07-12,"303,970"
2020-07-13,"303,496"
2020-07-14,"303,518"
2020-07-15,"304,811"
2020-07-16,"304,595"
2020-07-17,"304,164"
2020-07-18,"302,873"
2020-07-19,"301,713"
2020-07-20,"300,557"
2020-07-21,"299,189"
2020-07-22,"300,428"
2020-07-23,"302,293"
2020-07-24,"303,174"
2020-07-25,"302,207"
2020-07-26,"301,113"
2020-07-27,"299,680"
2020-07-28,"300,792"
2020-07-29,"302,400"
2020-07-30,"303,367"
2020-07-31,"303,690"
2020-08-01,"303,131"
2020-08-02,"301,863"
2020-08-03,"300,664"
2020-08-04,"301,392"
2020-08-05,"302,851"
2020-08-06,"303,626"
2020-08-07,"303,109"
2020-08-08,"302,078"
2020-08-09,"300,963"
2020-08-10,"299,744"
2020-08-11,"300,835"
2020-08-12,"302,057"
2020-08-13,"302,658"
2020-08-14,"303,217"
2020-08-15,"302,228"
2020-08-16,"300,985"
2020-08-17,"299,701"
2020-08-18,"300,385"
2020-08-19,"299,808"
2020-08-20,"298,528"
2020-08-21,"298,656"
2020-08-22,"297,485"
2020-08-23,"296,252"
2020-08-24,"295,129"
2020-08-25,"295,659"
2020-08-26,"296,422"
2020-08-27,"296,443"
2020-08-28,"295,913"
2020-08-29,"294,621"
2020-08-30,"293,291"
2020-08-31,"292,153"
2020-09-01,"293,375"
2020-09-02,"294,918"
2020-09-03,"295,383"
2020-09-04,"295,129"
2020-09-05,"293,502"
2020-09-06,"292,048"
2020-09-07,"290,599"
2020-09-08,"291,543"
2020-09-09,"292,890"
2020-09-10,"293,122"
2020-09-11,"293,818"
2020-09-12,"294,283"
2020-09-13,"293,481"
2020-09-14,"292,322"
2020-09-15,"292,764"
2020-09-16,"293,417"
2020-09-17,"293,755"
2020-09-18,"293,797"
2020-09-19,"292,469"
2020-09-20,"291,438"
2020-09-21,"290,431"
2020-09-22,"291,270"
2020-09-23,"292,343"
2020-09-24,"292,574"
2020-09-25,"292,069"
2020-09-26,"290,997"
2020-09-27,"289,991"
2020-09-28,"288,923"
2020-09-29,"289,593"
2020-09-30,"290,766"
2020-10-01,"290,850"
2020-10-02,"289,488"
2020-10-03,"287,504"
2020-10-04,"285,590"
2020-10-05,"283,683"
2020-10-06,"281,661"
2020-10-07,"280,756"
2020-10-08,"278,643"
2020-10-09,"276,886"
2020-10-10,"275,116"
2020-10-11,"273,130"
2020-10-12,"271,213"
2020-10-13,"271,334"
2020-10-14,"272,362"
2020-10-15,"272,403"
2020-10-16,"272,080"
2020-10-17,"270,891"
2020-10-18,"269,283"
2020-10-19,"267,699"
2020-10-20,"268,400"
2020-10-21,"269,002"
2020-10-22,"269,484"
2020-10-23,"269,505"
2020-10-24,"269,022"
2020-10-25,"267,659"
2020-10-26,"266,079"
2020-10-27,"264,564"
2020-10-28,"263,293"
2020-10-29,"261,668"
2020-10-30,"260,088"
2020-10-31,"258,691"
2020-11-01,"257,474"
2020-11-02,"256,240"
2020-11-03,"254,737"
2020-11-04,"253,297"
2020-11-05,"252,191"
2020-11-06,"250,720"
2020-11-07,"249,832"
2020-11-08,"248,714"
2020-11-09,"247,753"
2020-11-10,"248,695"
2020-11-11,"249,851"
2020-11-12,"250,604"
2020-11-13,"250,546"
2020-11-14,"249,196"
2020-11-15,"248,099"
2020-11-16,"246,890"
2020-11-17,"245,685"
2020-11-18,"244,253"
2020-11-19,"242,941"
2020-11-20,"241,821"
2020-11-21,"240,535"
2020-11-22,"239,459"
2020-11-23,"238,179"
2020-11-24,"240,251"
2020-11-25,"242,599"
2020-11-26,"243,454"
2020-11-27,"242,656"
2020-11-28,"241,348"
2020-11-29,"240,213"
2020-11-30,"241,632"
2020-12-01,"243,758"
2020-12-02,"245,245"
2020-12-03,"244,577"
2020-12-04,"243,131"
2020-12-05,"241,783"
2020-12-06,"240,402"
2020-12-07,"242,049"
2020-12-08,"245,226"
2020-12-09,"247,331"
2020-12-10,"248,214"
2020-12-11,"246,660"
2020-12-12,"245,379"
2020-12-13,"244,006"
2020-12-14,"245,761"
2020-12-15,"247,773"
2020-12-16,"248,291"
2020-12-17,"246,718"
2020-12-18,"245,493"
2020-12-19,"243,911"
2020-12-20,"242,675"
2020-12-21,"241,329"
2020-12-22,"243,283"
2020-12-23,"245,914"
2020-12-24,"245,417"
2020-12-25,"244,120"
2020-12-26,"242,827"
2020-12-27,"242,163"
2020-12-28,"242,656"
2020-12-29,"246,852"
2020-12-30,"250,275"
2020-12-31,"252,947"
2021-01-01,"252,656"
2021-01-02,"252,016"
2021-01-03,"251,300"
2021-01-04,"250,295"
2021-01-05,"251,648"
2021-01-06,"254,308"
2021-01-07,"255,673"
2021-01-08,"255,908"
2021-01-09,"254,932"
2021-01-10,"253,938"
2021-01-11,"252,811"
2021-01-12,"251,880"
2021-01-13,"253,200"
2021-01-14,"254,230"
2021-01-15,"254,328"
2021-01-16,"254,191"
2021-01-17,"253,472"
2021-01-18,"252,365"
2021-01-19,"251,377"
2021-01-20,"252,094"
2021-01-21,"253,044"
2021-01-22,"253,530"
2021-01-23,"255,127"
2021-01-24,"254,523"
2021-01-25,"253,822"
2021-01-26,"254,912"
2021-01-27,"254,153"
2021-01-28,"253,530"
2021-01-29,"253,141"
2021-01-30,"253,219"
2021-01-31,"252,637"
2021-02-01,"250,894"
2021-02-02,"250,894"
2021-02-03,"256,338"
2021-02-04,"256,142"
2021-02-05,"254,698"
2021-02-06,"253,880"
2021-02-07,"252,889"
2021-02-08,"250,894"
2021-02-09,"250,121"
2021-02-10,"251,474"
2021-02-11,"253,608"
2021-02-12,"252,831"
2021-02-13,"252,191"
2021-02-14,"250,700"
2021-02-15,"249,735"
2021-02-16,"252,055"
2021-02-17,"252,831"
2021-02-18,"253,608"
2021-02-19,"253,627"
2021-02-20,"253,724"
2021-02-21,"253,608"
2021-02-22,"249,735"
2021-02-23,"249,735"
2021-02-24,"251,338"
2021-02-25,"248,984"
2021-02-26,"250,546"
2021-02-27,"249,061"
2021-02-28,"248,580"
2021-03-01,"244,711"
2021-03-02,"244,558"
2021-03-03,"245,952"
2021-03-04,"246,660"
2021-03-05,"247,581"
2021-03-06,"247,619"
2021-03-07,"247,811"
2021-03-08,"247,945"
2021-03-09,"247,811"
2021-03-10,"253,413"
2021-03-11,"255,888"
2021-03-12,"254,932"
2021-03-13,"253,997"
2021-03-14,"253,141"
2021-03-15,"252,443"
2021-03-16,"251,551"
2021-03-17,"252,734"
2021-03-18,"252,714"
2021-03-19,"251,803"
2021-03-20,"250,584"
2021-03-21,"249,330"
2021-03-22,"249,080"
2021-03-23,"248,003"
2021-03-24,"247,063"
2021-03-25,"247,830"
2021-03-26,"248,714"
2021-03-27,"247,523"
2021-03-28,"246,373"
2021-03-29,"245,112"
2021-03-30,"246,775"
2021-03-31,"249,157"
2021-04-01,"249,697"
2021-04-02,"250,256"
2021-04-03,"249,870"
2021-04-04,"248,311"
2021-04-05,"246,603"
2021-04-06,"247,926"
2021-04-07,"249,562"
2021-04-08,"250,468"
2021-04-09,"251,726"
2021-04-10,"251,861"
2021-04-11,"251,880"
2021-04-12,"250,314"
2021-04-13,"251,880"
2021-04-14,"254,308"
2021-04-15,"256,651"
2021-04-16,"256,847"
2021-04-17,"255,049"
2021-04-18,"253,511"
2021-04-19,"252,035"
2021-04-20,"253,938"
2021-04-21,"257,376"
2021-04-22,"256,397"
2021-04-23,"254,854"
2021-04-24,"253,394"
2021-04-25,"251,803"
2021-04-26,"250,449"
2021-04-27,"249,138"
2021-04-28,"251,280"
2021-04-29,"249,909"
2021-04-30,"248,637"
2021-05-01,"247,120"
2021-05-02,"245,570"
2021-05-03,"244,368"
2021-05-04,"246,067"
2021-05-05,"244,596"
2021-05-06,"243,036"
2021-05-07,"241,556"
2021-05-08,"240,006"
2021-05-09,"238,781"
2021-05-10,"237,409"
2021-05-11,"237,597"
2021-05-12,"236,004"
2021-05-13,"234,548"
2021-05-14,"233,207"
2021-05-15,"231,557"
2021-05-16,"230,263"
2021-05-17,"228,788"
2021-05-18,"230,189"
2021-05-19,"228,899"
2021-05-20,"227,191"
2021-05-21,"225,782"
2021-05-22,"224,250"
2021-05-23,"222,833"
2021-05-24,"221,182"
2021-05-25,"221,924"
2021-05-26,"220,404"
2021-05-27,"218,925"
2021-05-28,"217,433"
2021-05-29,"215,929"
2021-05-30,"214,590"
2021-05-31,"213,060"
2021-06-01,"211,554"
2021-06-02,"209,966"
2021-06-03,"208,471"
2021-06-04,"206,947"
2021-06-05,"205,238"
2021-06-06,"203,900"
2021-06-07,"202,377"
2021-06-08,"200,928"
2021-06-09,"201,290"
2021-06-10,"201,342"
2021-06-11,"199,846"
2021-06-12,"198,493"
2021-06-13,"197,128"
2021-06-14,"195,497"
2021-06-15,"194,043"
2021-06-16,"192,543"
2021-06-17,"191,017"
2021-06-18,"189,465"
2021-06-19,"188,052"
2021-06-20,"186,744"
2021-06-21,"185,343"
2021-06-22,"183,833"
2021-06-23,"182,314"
2021-06-24,"181,013"
2021-06-25,"179,408"
2021-06-26,"177,939"
2021-06-27,"176,668"
2021-06-28,"175,082"
2021-06-29,"173,630"
2021-06-30,"171,995"
2021-07-01,"170,730"
2021-07-02,"168,983"
2021-07-03,"168,465"
2021-07-04,"167,041"
2021-07-05,"165,609"
2021-07-06,"164,074"
2021-07-07,"162,654"
2021-07-08,"160,658"
2021-07-09,"159,116"
2021-07-10,"157,673"
2021-07-11,"155,513"
2021-07-12,"153,921"
2021-07-13,"152,413"
2021-07-14,"151,713"
2021-07-15,"150,127"
2021-07-16,"148,623"
2021-07-17,"147,434"
2021-07-18,"145,682"
2021-07-19,"144,824"
2021-07-20,"143,362"
2021-07-21,"141,520"
2021-07-22,"140,518"
2021-07-23,"138,511"
2021-07-24,"136,814"
2021-07-25,"135,815"
2021-07-26,"134,834"
2021-07-27,"133,439"
2021-07-28,"131,084"
2021-07-29,"130,108"
2021-07-30,"128,192"
2021-07-31,"127,729"
2021-08-01,"124,890"
2021-08-02,"123,951"
2021-08-03,"122,629"
2021-08-04,"121,434"
2021-08-05,"120,350"
2021-08-06,"118,996"
2021-08-07,"117,637"
2021-08-08,"117,285"
2021-08-09,"115,601"
2021-08-10,"114,442"
2021-08-11,"112,690"
2021-08-12,"111,230"
2021-08-13,"109,806"
2021-08-14,"109,116"
2021-08-15,"106,900"
2021-08-16,"106,392"
2021-08-17,"104,254"
2021-08-18,"103,073"
2021-08-19,"101,512"
2021-08-20,"101,717"
2021-08-21,"100,731"
2021-08-22,"99,606"
2021-08-23,"98,145"
2021-08-24,"96,766"
2021-08-25,"95,514"
2021-08-26,"94,225"
2021-08-27,"94,097"
2021-08-28,"92,681"
2021-08-29,"91,423"
2021-08-30,"90,130"
2021-08-31,"90,730"
2021-09-01,"90,798"
2021-09-02,"90,832"
2021-09-03,"90,368"
2021-09-04,"89,522"
2021-09-05,"88,489"
2021-09-06,"88,713"
2021-09-07,"90,515"
2021-09-08,"92,314"
2021-09-09,"95,386"
2021-09-10,"95,806"
2021-09-11,"95,083"
2021-09-12,"96,778"
2021-09-13,"93,832"
2021-09-14,"92,772"
2021-09-15,"93,589"
2021-09-16,"93,947"
2021-09-17,"92,669"
2021-09-18,"91,594"
2021-09-19,"89,927"
2021-09-20,"88,758"
2021-09-21,"87,541"
2021-09-22,"89,274"
2021-09-23,"91,663"
2021-09-24,"89,995"
2021-09-25,"89,803"
2021-09-26,"88,904"
2021-09-27,"87,897"
2021-09-28,"89,950"
2021-09-29,"89,342"
2021-09-30,"90,232"
2021-10-01,"90,108"
2021-10-02,"92,325"
2021-10-03,"92,222"
2021-10-04,"90,515"
2021-10-05,"89,837"
2021-10-06,"90,560"
2021-10-07,"94,665"
2021-10-08,"95,141"
2021-10-09,"93,924"
2021-10-10,"92,830"
2021-10-11,"90,935"
2021-10-12,"91,105"
2021-10-13,"93,612"
2021-10-14,"93,083"
2021-10-15,"91,606"
2021-10-16,"90,436"
2021-10-17,"89,747"
2021-10-18,"87,953"
2021-10-19,"88,803"
2021-10-20,"92,520"
2021-10-21,"94,503"
2021-10-22,"94,109"
2021-10-23,"92,784"
2021-10-24,"91,572"
2021-10-25,"90,006"
2021-10-26,"92,704"
2021-10-27,"95,060"
2021-10-28,"94,746"
2021-10-29,"93,071"
2021-10-30,"94,456"
2021-10-31,"95,456"
2021-11-01,"94,178"
2021-11-02,"93,025"
2021-11-03,"91,880"
2021-11-04,"92,807"
2021-11-05,"95,993"
2021-11-06,"97,130"
2021-11-07,"96,309"
2021-11-08,"94,735"
2021-11-09,"93,393"
2021-11-10,"95,432"
2021-11-11,"99,427"
2021-11-12,"97,991"
2021-11-13,"96,543"
2021-11-14,"96,040"
2021-11-15,"93,774"
2021-11-16,"94,225"
2021-11-17,"98,773"
2021-11-18,"101,428"
2021-11-19,"101,259"
2021-11-20,"100,359"
2021-11-21,"100,359"
2021-11-22,"98,204"
2021-11-23,"99,106"
2021-11-24,"101,548"
2021-11-25,"101,874"
2021-11-26,"101,283"
2021-11-27,"101,645"
2021-11-28,"101,259"
2021-11-29,"99,702"
2021-11-30,"99,106"
2021-12-01,"103,474"
2021-12-02,"105,222"
2021-12-03,"105,001"
2021-12-04,"105,161"
2021-12-05,"102,878"
2021-12-06,"101,633"
2021-12-07,"102,830"
2021-12-08,"104,952"
2021-12-09,"105,468"
2021-12-10,"106,875"
2021-12-11,"105,837"
2021-12-12,"104,903"
2021-12-13,"103,925"
2021-12-14,"104,658"
2021-12-15,"110,183"
2021-12-16,"112,868"
2021-12-17,"115,510"
2021-12-18,"116,999"
2021-12-19,"121,222"
2021-12-20,"120,719"
2021-12-21,"123,978"
2021-12-22,"129,764"
2021-12-23,"134,387"
2021-12-24,"136,828"
2021-12-25,"139,263"
2021-12-26,"141,205"
2021-12-27,"142,066"
2021-12-28,"145,536"
2021-12-29,"148,476"
2021-12-30,"150,009"
2021-12-31,"149,448"
2022-01-01,"147,727"
2022-01-02,"147,449"
2022-01-03,"147,522"
2022-01-04,"149,197"
2022-01-05,"156,417"
2022-01-06,"159,253"
2022-01-07,"160,016"
2022-01-08,"163,842"
2022-01-09,"163,996"
2022-01-10,"162,146"
2022-01-11,"164,770"
2022-01-12,"169,706"
2022-01-13,"171,457"
2022-01-14,"172,820"
2022-01-15,"174,523"
2022-01-16,"174,443"
2022-01-17,"174,045"
2022-01-18,"174,443"
2022-01-19,"177,504"
2022-01-20,"179,683"
2022-01-21,"180,997"
2022-01-22,"179,944"
2022-01-23,"181,776"
2022-01-24,"182,102"
2022-01-25,"182,265"
2022-01-26,"186,860"
2022-01-27,"187,108"
2022-01-28,"186,843"
2022-01-29,"186,546"
2022-01-30,"185,721"
2022-01-31,"185,195"
2022-02-01,"186,463"
