DATE,STORAGE
2021-07-23,"938,415"
2021-07-24,"931,012"
2021-07-25,"923,587"
2021-07-26,"915,957"
2021-07-27,"909,530"
2021-07-28,"905,628"
2021-07-29,"902,040"
2021-07-30,"893,386"
2021-07-31,"891,999"
2021-08-01,"881,498"
2021-08-02,"875,654"
2021-08-03,"868,239"
2021-08-04,"863,517"
2021-08-05,"860,339"
2021-08-06,"856,583"
2021-08-07,"853,364"
2021-08-08,"848,814"
2021-08-09,"845,209"
2021-08-10,"841,672"
2021-08-11,"838,493"
2021-08-12,"834,170"
2021-08-13,"832,502"
2021-08-14,"829,576"
2021-08-15,"827,114"
2021-08-16,"824,257"
2021-08-17,"820,326"
2021-08-18,"817,430"
2021-08-19,"814,936"
2021-08-20,"812,900"
2021-08-21,"810,360"
2021-08-22,"807,656"
2021-08-23,"806,025"
2021-08-24,"804,734"
2021-08-25,"804,061"
2021-08-26,"803,724"
2021-08-27,"802,996"
2021-08-28,"802,379"
2021-08-29,"801,819"
2021-08-30,"800,924"
2021-08-31,"799,527"
2021-09-01,"798,577"
2021-09-02,"797,016"
2021-09-03,"796,681"
2021-09-04,"796,124"
2021-09-05,"795,845"
2021-09-06,"794,788"
2021-09-07,"794,176"
2021-09-08,"793,176"
2021-09-09,"793,009"
2021-09-10,"792,731"
2021-09-11,"792,231"
2021-09-12,"791,565"
2021-09-13,"790,900"
2021-09-14,"790,013"
2021-09-15,"789,349"
2021-09-16,"788,684"
2021-09-17,"788,684"
2021-09-18,"788,518"
2021-09-19,"788,574"
2021-09-20,"787,965"
2021-09-21,"788,076"
2021-09-22,"788,242"
2021-09-23,"788,518"
2021-09-24,"788,408"
2021-09-25,"788,740"
2021-09-26,"788,574"
2021-09-27,"788,574"
2021-09-28,"788,629"
2021-09-29,"788,076"
2021-09-30,"787,578"
2021-10-01,"787,633"
2021-10-02,"788,352"
2021-10-03,"788,574"
2021-10-04,"790,124"
2021-10-05,"791,011"
2021-10-06,"792,065"
2021-10-07,"793,176"
2021-10-08,"793,731"
2021-10-09,"793,231"
2021-10-10,"792,842"
2021-10-11,"792,287"
2021-10-12,"792,120"
2021-10-13,"791,510"
2021-10-14,"790,900"
2021-10-15,"792,287"
2021-10-16,"791,565"
2021-10-17,"790,401"
2021-10-18,"789,459"
2021-10-19,"790,235"
2021-10-20,"791,066"
2021-10-21,"792,342"
2021-10-22,"799,638"
2021-10-23,"804,397"
2021-10-24,"881,199"
2021-10-25,"941,413"
2021-10-26,"959,915"
2021-10-27,"966,201"
2021-10-28,"970,851"
2021-10-29,"974,433"
2021-10-30,"977,444"
2021-10-31,"980,140"
2021-11-01,"982,263"
2021-11-02,"985,354"
2021-11-03,"987,355"
2021-11-04,"990,393"
2021-11-05,"993,827"
2021-11-06,"995,384"
2021-11-07,"996,034"
2021-11-08,"997,399"
2021-11-09,"1,009,346"
2021-11-10,"1,018,551"
2021-11-11,"1,023,637"
2021-11-12,"1,027,680"
2021-11-13,"1,030,070"
2021-11-14,"1,032,531"
2021-11-15,"1,034,729"
2021-11-16,"1,036,263"
2021-11-17,"1,037,932"
2021-11-18,"1,039,737"
2021-11-19,"1,041,611"
2021-11-20,"1,043,218"
2021-11-21,"1,045,030"
2021-11-22,"1,046,641"
2021-11-23,"1,048,187"
2021-11-24,"1,048,860"
2021-11-25,"1,050,476"
2021-11-26,"1,051,352"
2021-11-27,"1,052,566"
2021-11-28,"1,053,375"
2021-11-29,"1,054,253"
2021-11-30,"1,054,996"
2021-12-01,"1,055,604"
2021-12-02,"1,056,010"
2021-12-03,"1,056,483"
2021-12-04,"1,056,889"
2021-12-05,"1,057,362"
2021-12-06,"1,057,768"
2021-12-07,"1,058,174"
2021-12-08,"1,059,123"
2021-12-09,"1,060,614"
2021-12-10,"1,062,106"
2021-12-11,"1,063,668"
2021-12-12,"1,067,478"
2021-12-13,"1,089,293"
2021-12-14,"1,112,820"
2021-12-15,"1,125,424"
2021-12-16,"1,138,128"
2021-12-17,"1,146,701"
2021-12-18,"1,152,945"
2021-12-19,"1,158,419"
2021-12-20,"1,163,550"
2021-12-21,"1,168,624"
2021-12-22,"1,174,880"
2021-12-23,"1,205,254"
2021-12-24,"1,237,924"
2021-12-25,"1,269,576"
2021-12-26,"1,292,101"
2021-12-27,"1,310,094"
2021-12-28,"1,323,897"
2021-12-29,"1,337,560"
2021-12-30,"1,349,152"
2021-12-31,"1,359,281"
2022-01-01,"1,368,165"
2022-01-02,"1,375,952"
2022-01-03,"1,383,768"
2022-01-04,"1,401,385"
2022-01-05,"1,417,246"
2022-01-06,"1,431,644"
2022-01-07,"1,448,414"
2022-01-08,"1,466,848"
2022-01-09,"1,482,446"
2022-01-10,"1,493,942"
2022-01-11,"1,505,845"
2022-01-12,"1,516,348"
2022-01-13,"1,526,279"
2022-01-14,"1,533,799"
2022-01-15,"1,542,575"
2022-01-16,"1,551,828"
2022-01-17,"1,559,435"
2022-01-18,"1,566,979"
2022-01-19,"1,573,925"
2022-01-20,"1,580,711"
2022-01-21,"1,587,609"
2022-01-22,"1,594,888"
2022-01-23,"1,602,372"
2022-01-24,"1,608,794"
2022-01-25,"1,615,324"
2022-01-26,"1,622,237"
2022-01-27,"1,628,257"
2022-01-28,"1,633,928"
2022-01-29,"1,637,959"
2022-01-30,"1,640,345"
2022-01-31,"1,641,539"
2022-02-01,"1,640,529"
